HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgUrl,Input.questionStr,Input.answerGroups,Input.answerQuestions,Input.question_id,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Approve,Reject
307FVKVSYRKVHJ9HA1PPMFR7B1Y74O,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:45 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:45 PDT 2022,,,3GD6L00D3T2ZX7HFHRDDWICDUKPM13,A2M03MZWZDXKAJ,Submitted,Mon May 02 14:53:52 PDT 2022,Mon May 02 14:56:29 PDT 2022,Fri May 06 14:56:29 PDT 2022,,,,157,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000276311.jpg""","""What letters are attached to the pole?""","[[{""id"": ""g0.0"", ""content"": ""jordaan,westerkerk""}], [{""id"": ""g1.0"", ""content"": ""english letters""}], [{""id"": ""g2.0"", ""content"": ""anne frank""}, {""id"": ""g2.1"", ""content"": ""jordan""}], [{""id"": ""g3.0"", ""content"": ""signs""}, {""id"": ""g3.1"", ""content"": ""jordaan westerkerk anne frank huis, homo-monument, oosterpark dam de nieuwe kerk""}], [{""id"": ""g4.0"", ""content"": ""jordaan westerkerk anne frank huis homo - monument""}], [{""id"": ""g5.0"", ""content"": ""white""}], [{""id"": ""g6.0"", ""content"": ""street signs""}]]","[""What letters are attached to the pole?"", ""What letters are attached to the pole?"", ""What letters are attached to the pole?"", ""What letters are attached to the pole?"", ""What letters are attached to the pole?"", ""What letters are attached to the pole?"", ""What letters are attached to the pole?""]",276311000,"[[{""id"":""g2.0"",""content"":""anne frank""},{""id"":""g3.1"",""content"":""jordaan westerkerk anne frank huis, homo-monument, oosterpark dam de nieuwe kerk""},{""id"":""g4.0"",""content"":""jordaan westerkerk anne frank huis homo - monument""},{""id"":""g0.0"",""content"":""jordaan,westerkerk""}],[{""id"":""g5.0"",""content"":""white""}]]","[""In what language are the letters are attached to the pole?"",""What color letters are attached to the pole?""]",false,,"""All answer the same question""",,
31ODACBENUKOPMG7W1UDK9O8U7TQSC,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:48 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:48 PDT 2022,,,3NGI5ARFTUA5IAES9755DM68ZPX1PB,A2M03MZWZDXKAJ,Submitted,Mon May 02 14:17:04 PDT 2022,Mon May 02 14:20:56 PDT 2022,Fri May 06 14:20:56 PDT 2022,,,,232,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000337875.jpg""","""What railway does this train run along?""","[[{""id"": ""g0.0"", ""content"": ""us""}], [{""id"": ""g1.0"", ""content"": ""metal""}], [{""id"": ""g2.0"", ""content"": ""rockies""}], [{""id"": ""g3.0"", ""content"": ""western""}, {""id"": ""g3.1"", ""content"": ""southwest""}], [{""id"": ""g4.0"", ""content"": ""grand canyon""}], [{""id"": ""g5.0"", ""content"": ""train tracks""}], [{""id"": ""g6.0"", ""content"": ""union pacific""}], [{""id"": ""g7.0"", ""content"": ""bnsf""}], [{""id"": ""g8.0"", ""content"": ""desert""}]]","[""What railway does this train run along?"", ""What railway does this train run along?"", ""What railway does this train run along?"", ""What railway does this train run along?"", ""What railway does this train run along?"", ""What railway does this train run along?"", ""What railway does this train run along?"", ""What railway does this train run along?"", ""What railway does this train run along?""]",337875005,"[[{""id"":""g0.0"",""content"":""us""},{""id"":""g7.0"",""content"":""bnsf""},{""id"":""g6.0"",""content"":""union pacific""}],[{""id"":""g4.0"",""content"":""grand canyon""},{""id"":""g8.0"",""content"":""desert""},{""id"":""g3.1"",""content"":""southwest""},{""id"":""g2.0"",""content"":""rockies""},{""id"":""g3.0"",""content"":""western""}],[{""id"":""g5.0"",""content"":""train tracks""}]]","[""What railway name does this train run along?"",""Through what area does this train run along?"",""On what does this train run along?""]",false,,"""All answer the same question""",,
31SIZS5W59KCO7GUHCU8UZJC85AQRO,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:47 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:47 PDT 2022,,,3QECW5O0KI62YK8IRBG1LMKM077T58,A2M03MZWZDXKAJ,Submitted,Mon May 02 11:44:04 PDT 2022,Mon May 02 11:45:09 PDT 2022,Fri May 06 11:45:09 PDT 2022,,,,65,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000049312.jpg""","""What's in the canisters?""","[[{""id"": ""g0.0"", ""content"": ""no canister""}, {""id"": ""g0.1"", ""content"": ""no canisters""}], [{""id"": ""g1.0"", ""content"": ""spices""}], [{""id"": ""g2.0"", ""content"": ""cannot tell""}], [{""id"": ""g3.0"", ""content"": ""containers""}, {""id"": ""g3.1"", ""content"": ""jars""}], [{""id"": ""g4.0"", ""content"": ""bottles""}]]","[""What's in the canisters?"", ""What's in the canisters?"", ""What's in the canisters?"", ""What's in the canisters?"", ""What's in the canisters?""]",49312000,"[[{""id"":""g1.0"",""content"":""spices""}],[{""id"":""g2.0"",""content"":""cannot tell""}]]","[""What's in the canisters this is small?"",""What's visible in the canisters?""]",false,,"""All answer the same question""",,
335VBRURDJ5HN4U3E4ZM9XU4JGGE9D,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:49 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:49 PDT 2022,,,3I33IC7ZWG75KRQM3SNMSARIS9DA2N,A2M03MZWZDXKAJ,Submitted,Mon May 02 14:46:19 PDT 2022,Mon May 02 14:47:45 PDT 2022,Fri May 06 14:47:45 PDT 2022,,,,86,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000430167.jpg""","""What is the woman arranging?""","[[{""id"": ""g0.0"", ""content"": ""drink""}], [{""id"": ""g1.0"", ""content"": ""breakfast""}, {""id"": ""g1.1"", ""content"": ""dinner""}], [{""id"": ""g2.0"", ""content"": ""kitchen""}], [{""id"": ""g3.0"", ""content"": ""bottle""}, {""id"": ""g3.1"", ""content"": ""bottles""}], [{""id"": ""g4.0"", ""content"": ""dishes""}]]","[""What is the woman arranging?"", ""What is the woman arranging?"", ""What is the woman arranging?"", ""What is the woman arranging?"", ""What is the woman arranging?""]",430167006,"[[{""id"":""g0.0"",""content"":""drink""}],[{""id"":""g1.0"",""content"":""breakfast""},{""id"":""g1.1"",""content"":""dinner""}],[{""id"":""g2.0"",""content"":""kitchen""}],[{""id"":""g3.0"",""content"":""bottle""},{""id"":""g4.0"",""content"":""dishes""},{""id"":""g3.1"",""content"":""bottles""}]]","[""What is the woman arranging to do?"",""What is the woman arranging for?"",""Where is the woman arranging?"",""What is the woman arranging near?""]",false,,"""All answer the same question""",,
33EEIIWHK7C4HEXBQWZIVW8FTBNQVH,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:49 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:49 PDT 2022,,,31Z0PCVWULKHLOM1F4VYJ6YIRD3T7O,A2M03MZWZDXKAJ,Submitted,Mon May 02 11:55:50 PDT 2022,Mon May 02 11:57:19 PDT 2022,Fri May 06 11:57:19 PDT 2022,,,,89,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000420523.jpg""","""What is on the computer screen?""","[[{""id"": ""g0.0"", ""content"": ""webpage""}], [{""id"": ""g1.0"", ""content"": ""words""}], [{""id"": ""g2.0"", ""content"": ""banana""}], [{""id"": ""g3.0"", ""content"": ""fruit""}], [{""id"": ""g4.0"", ""content"": ""windows""}], [{""id"": ""g5.0"", ""content"": ""internet""}], [{""id"": ""g6.0"", ""content"": ""banana and strawberry""}], [{""id"": ""g7.0"", ""content"": ""web page""}]]","[""What is on the computer screen?"", ""What is on the computer screen?"", ""What is on the computer screen?"", ""What is on the computer screen?"", ""What is on the computer screen?"", ""What is on the computer screen?"", ""What is on the computer screen?"", ""What is on the computer screen?""]",420523002,"[[{""id"":""g7.0"",""content"":""web page""},{""id"":""g5.0"",""content"":""internet""},{""id"":""g1.0"",""content"":""words""},{""id"":""g4.0"",""content"":""windows""},{""id"":""g0.0"",""content"":""webpage""}],[{""id"":""g6.0"",""content"":""banana and strawberry""},{""id"":""g3.0"",""content"":""fruit""},{""id"":""g2.0"",""content"":""banana""}]]","[""What is shown on the computer screen?"",""What is below the computer screen?""]",false,,"""All answer the same question""",,
33J5JKFMK63K55VS6MTCC1GW2RU3QX,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:44 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:44 PDT 2022,,,3N2BF7Y2VRZA1I2TJGGYO5SKB82MHH,A2M03MZWZDXKAJ,Submitted,Mon May 02 11:45:11 PDT 2022,Mon May 02 11:47:50 PDT 2022,Fri May 06 11:47:50 PDT 2022,,,,159,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000295853.jpg""","""What is the train for?""","[[{""id"": ""g0.0"", ""content"": ""moving cargo""}], [{""id"": ""g1.0"", ""content"": ""industrial""}], [{""id"": ""g2.0"", ""content"": ""freight train""}], [{""id"": ""g3.0"", ""content"": ""hauling""}], [{""id"": ""g4.0"", ""content"": ""1""}], [{""id"": ""g5.0"", ""content"": ""travel""}], [{""id"": ""g6.0"", ""content"": ""people""}], [{""id"": ""g7.0"", ""content"": ""transport""}], [{""id"": ""g8.0"", ""content"": ""cargo""}]]","[""What is the train for?"", ""What is the train for?"", ""What is the train for?"", ""What is the train for?"", ""What is the train for?"", ""What is the train for?"", ""What is the train for?"", ""What is the train for?"", ""What is the train for?""]",295853014,"[[{""id"":""g3.0"",""content"":""hauling""},{""id"":""g5.0"",""content"":""travel""},{""id"":""g7.0"",""content"":""transport""},{""id"":""g0.0"",""content"":""moving cargo""}],[{""id"":""g1.0"",""content"":""industrial""}],[{""id"":""g2.0"",""content"":""freight train""}],[{""id"":""g6.0"",""content"":""people""},{""id"":""g8.0"",""content"":""cargo""}]]","[""What is the train used for?"",""For what use is the train for?"",""What kind is the train?"",""What is on the train?""]",false,,"""All answer the same question""",,
34KYK9TV2RD1LGEIDJXNPKT987SBSL,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:48 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:48 PDT 2022,,,339ANSOTR67F7PDA4ML3941VMGWKID,A2M03MZWZDXKAJ,Submitted,Mon May 02 08:03:13 PDT 2022,Mon May 02 08:06:48 PDT 2022,Fri May 06 08:06:48 PDT 2022,,,,215,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000386693.jpg""","""What brand is the snowboard?""","[[{""id"": ""g0.0"", ""content"": ""artec""}], [{""id"": ""g1.0"", ""content"": ""unknown""}], [{""id"": ""g2.0"", ""content"": ""can't read it""}], [{""id"": ""g3.0"", ""content"": ""mm""}], [{""id"": ""g4.0"", ""content"": ""crown""}], [{""id"": ""g5.0"", ""content"": ""snowboarding""}], [{""id"": ""g6.0"", ""content"": ""are""}], [{""id"": ""g7.0"", ""content"": ""aztec""}], [{""id"": ""g8.0"", ""content"": ""rie""}]]","[""What brand is the snowboard?"", ""What brand is the snowboard?"", ""What brand is the snowboard?"", ""What brand is the snowboard?"", ""What brand is the snowboard?"", ""What brand is the snowboard?"", ""What brand is the snowboard?"", ""What brand is the snowboard?"", ""What brand is the snowboard?""]",386693001,"[[{""id"":""g8.0"",""content"":""rie""},{""id"":""g7.0"",""content"":""aztec""},{""id"":""g4.0"",""content"":""crown""},{""id"":""g3.0"",""content"":""mm""},{""id"":""g0.0"",""content"":""artec""}],[{""id"":""g2.0"",""content"":""can't read it""},{""id"":""g1.0"",""content"":""unknown""}],[{""id"":""g5.0"",""content"":""snowboarding""}]]","[""What brand is the snowboard shown?"",""What visible brand is the snowboard?"",""What brand is the snowboard used for?""]",false,,"""All answer the same question""",,
36MUZ9VAE67TQU7KQK4OVTDUA1VEDU,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:51 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:51 PDT 2022,,,3G5F9DBFOQ2TR5W2X8HPB1BX22QHV7,A2M03MZWZDXKAJ,Submitted,Mon May 02 13:32:35 PDT 2022,Mon May 02 13:34:51 PDT 2022,Fri May 06 13:34:51 PDT 2022,,,,136,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000048267.jpg""","""Where is the lady with the big Red Hat?""","[[{""id"": ""g0.0"", ""content"": ""side of picture""}], [{""id"": ""g1.0"", ""content"": ""background""}], [{""id"": ""g2.0"", ""content"": ""at table""}], [{""id"": ""g3.0"", ""content"": ""church""}], [{""id"": ""g4.0"", ""content"": ""style""}], [{""id"": ""g5.0"", ""content"": ""on left""}, {""id"": ""g5.1"", ""content"": ""top left""}], [{""id"": ""g6.0"", ""content"": ""left""}], [{""id"": ""g7.0"", ""content"": ""sitting""}]]","[""Where is the lady with the big Red Hat?"", ""Where is the lady with the big Red Hat?"", ""Where is the lady with the big Red Hat?"", ""Where is the lady with the big Red Hat?"", ""Where is the lady with the big Red Hat?"", ""Where is the lady with the big Red Hat?"", ""Where is the lady with the big Red Hat?"", ""Where is the lady with the big Red Hat?""]",48267002,"[[{""id"":""g6.0"",""content"":""left""},{""id"":""g5.1"",""content"":""top left""},{""id"":""g5.0"",""content"":""on left""},{""id"":""g2.0"",""content"":""at table""},{""id"":""g1.0"",""content"":""background""},{""id"":""g7.0"",""content"":""sitting""},{""id"":""g0.0"",""content"":""side of picture""}],[{""id"":""g3.0"",""content"":""church""}],[{""id"":""g4.0"",""content"":""style""}]]","[""Where is the lady with the big Red Hat sitting?"",""At what is the lady with the big Red Hat?"",""What is the lady with the big Red Hat projecting?""]",false,,"""All answer the same question""",,
371DNNCG447JYITQZ7I38NZU2KL8T8,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:43 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:43 PDT 2022,,,3KIBXJ1WD6ZP3BOD2HY8T1XHYQXOKG,A2M03MZWZDXKAJ,Submitted,Mon May 02 13:30:30 PDT 2022,Mon May 02 13:32:34 PDT 2022,Fri May 06 13:32:34 PDT 2022,,,,124,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000253122.jpg""","""Where is this picture taken?""","[[{""id"": ""g0.0"", ""content"": ""studio""}], [{""id"": ""g1.0"", ""content"": ""salt desert""}], [{""id"": ""g2.0"", ""content"": ""at sand flat""}], [{""id"": ""g3.0"", ""content"": ""outside""}], [{""id"": ""g4.0"", ""content"": ""snow""}], [{""id"": ""g5.0"", ""content"": ""salt flats""}], [{""id"": ""g6.0"", ""content"": ""mountains""}], [{""id"": ""g7.0"", ""content"": ""alaska""}]]","[""Where is this picture taken?"", ""Where is this picture taken?"", ""Where is this picture taken?"", ""Where is this picture taken?"", ""Where is this picture taken?"", ""Where is this picture taken?"", ""Where is this picture taken?"", ""Where is this picture taken?""]",253122000,"[[{""id"":""g7.0"",""content"":""alaska""},{""id"":""g5.0"",""content"":""salt flats""},{""id"":""g1.0"",""content"":""salt desert""},{""id"":""g2.0"",""content"":""at sand flat""},{""id"":""g3.0"",""content"":""outside""},{""id"":""g0.0"",""content"":""studio""},{""id"":""g6.0"",""content"":""mountains""}],[{""id"":""g4.0"",""content"":""snow""}]]","[""Where is this outdoor picture taken?"",""What is shown in this picture taken outside?""]",false,,"""All answer the same question""",,
37J05LC5AXO11ATC4LFFS9QMF9RJDK,3ND6XU89DJRJCKP4T1MLFUR8DNANA9,Evaluate answers to questions about images,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,"images, questions, language",$0.10,Mon May 02 05:14:48 PDT 2022,1,BatchId:4730128;OriginalHitTemplateId:928390828;,7200,345600,Thu May 12 05:14:48 PDT 2022,,,36NEMU28XGISY8XIEF2YP827QXOWM2,A2M03MZWZDXKAJ,Submitted,Mon May 02 13:00:12 PDT 2022,Mon May 02 13:01:48 PDT 2022,Fri May 06 13:01:48 PDT 2022,,,,96,100% (312/312),100% (1/1),0% (0/0),"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000172121.jpg""","""What are the pizzas on?""","[[{""id"": ""g0.0"", ""content"": ""plates""}], [{""id"": ""g1.0"", ""content"": ""plate""}], [{""id"": ""g2.0"", ""content"": ""metal pan""}, {""id"": ""g2.1"", ""content"": ""pan""}], [{""id"": ""g3.0"", ""content"": ""cheese""}, {""id"": ""g3.1"", ""content"": ""pepperoni and cheese""}], [{""id"": ""g4.0"", ""content"": ""tray""}]]","[""What are the pizzas on?"", ""What are the pizzas on?"", ""What are the pizzas on?"", ""What are the pizzas on?"", ""What are the pizzas on?""]",172121017,"[[{""id"":""g4.0"",""content"":""tray""},{""id"":""g2.1"",""content"":""pan""},{""id"":""g2.0"",""content"":""metal pan""},{""id"":""g1.0"",""content"":""plate""},{""id"":""g0.0"",""content"":""plates""}],[{""id"":""g3.0"",""content"":""cheese""},{""id"":""g3.1"",""content"":""pepperoni and cheese""}]]","[""What are the pizzas placed on?"",""What kind of  pizzas are they?""]",false,,"""All answer the same question""",,
